CO_IES|NO_IES|CO_CATEGORIA_ADMINISTRATIVA|DS_CATEGORIA_ADMINISTRATIVA|CO_ORGANIZACAO_ACADEMICA|DS_ORGANIZACAO_ACADEMICA|CO_CURSO|NO_CURSO|CO_GRAU_ACADEMICO|DS_GRAU_ACADEMICO|CO_MODALIDADE_ENSINO|DS_MODALIDADE_ENSINO|CO_NIVEL_ACADEMICO|DS_NIVEL_ACADEMICO|CO_ALUNO_CURSO|CO_ALUNO|CO_COR_RACA_ALUNO|DS_COR_RACA_ALUNO|IN_SEXO_ALUNO|DS_SEXO_ALUNO|NU_ANO_ALUNO_NASC|NU_DIA_ALUNO_NASC|NU_MES_ALUNO_NASC|NU_IDADE_ALUNO|CO_NACIONALIDADE_ALUNO|CO_PAIS_ORIGEM_ALUNO|CO_UF_NASCIMENTO|CO_MUNICIPIO_NASCIMENTO|CO_ALUNO_SITUACAO|IN_ALUNO_DEFICIENCIA|IN_DEF_AUDITIVA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_DEF_SURDEZ|IN_DEF_SURDOCEGUEIRA|IN_DEF_BAIXA_VISAO|IN_DEF_CEGUEIRA|IN_DEF_SUPERDOTACAO|IN_TGD_AUTISMO_INFANTIL|IN_TGD_SINDROME_ASPERGER|IN_TGD_SINDROME_RETT|IN_TGD_TRANSTOR_DESINTEGRATIVO|DT_INGRESSO_CURSO|IN_ATIVIDADE_COMPLEMENTAR|IN_RESERVA_VAGAS|IN_FINANC_ESTUDANTIL|CO_CURSO_POLO|CO_TURNO_ALUNO|IN_ING_VESTIBULAR|IN_ING_ENEM|IN_ING_OUTRO_TIPO_SELECAO|IN_ING_CONVENIO_PECG|IN_ING_OUTRA_FORMA|IN_RESERVA_ETNICO|IN_RESERVA_DEFICIENCIA|IN_RESERVA_ENSINO_PUBLICO|IN_RESERVA_RENDA_FAMILIAR|IN_RESERVA_OUTROS|IN_FIN_REEMB_FIES|IN_FIN_REEMB_ESTADUAL|IN_FIN_REEMB_MUNICIPAL|IN_FIN_REEMB_PROG_IES|IN_FIN_REEMB_ENT_EXTERNA|IN_FIN_REEMB_OUTRA|IN_FIN_NAOREEMB_PROUNI_INTEGR|IN_FIN_NAOREEMB_PROUNI_PARCIAL|IN_FIN_NAOREEMB_ESTADUAL|IN_FIN_NAOREEMB_MUNICIPAL|IN_FIN_NAOREEMB_PROG_IES|IN_FIN_NAOREEMB_ENT_EXTERNA|IN_FIN_NAOREEMB_OUTRA|IN_APOIO_SOCIAL|IN_APOIO_ALIMENTACAO|IN_APOIO_BOLSA_PERMANENCIA|IN_APOIO_BOLSA_TRABALHO|IN_APOIO_MATERIAL_DIDATICO|IN_APOIO_MORADIA|IN_APOIO_TRANSPORTE|IN_COMPL_ESTAGIO|IN_COMPL_EXTENSAO|IN_COMPL_MONITORIA|IN_COMPL_PESQUISA|IN_BOLSA_ESTAGIO|IN_BOLSA_EXTENSAO|IN_BOLSA_MONITORIA|IN_BOLSA_PESQUISA|TP_PROCEDE_EDUC_PUBLICA|IN_MATRICULA|IN_CONCLUINTE|IN_INGRESSO_TOTAL|IN_INGRESSO_PROCESSO_SELETIVO|IN_INGRESSO_OUTRAS_FORMAS|ANO_INGRESSO
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|124037|400009436809|6|Não dispõe da informação|0|Masculino|1992|06|10|19|1|10|31|3152204|2|0||||||||||||||13AUG2010:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|123433|400009428471|3|Parda|0|Masculino|1991|13|11|20|1|10|||4|0||||||||||||||23JUL2010:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||0|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|140544|400009426819|6|Não dispõe da informação|0|Masculino|1990|20|06|21|1|10|31|3135209|2|0||||||||||||||23JUL2010:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|142814|400009231963|3|Parda|0|Masculino|1992|31|03|19|1|10|31|3135209|2|0||||||||||||||21JAN2010:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|142901|400009428223|6|Não dispõe da informação|1|Feminino|1989|29|06|22|1|10|35|3550308|4|0||||||||||||||24AUG2010:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|143054|400009436192|6|Não dispõe da informação|0|Masculino|1991|12|10|20|1|10|31|3109907|2|0||||||||||||||23JUN2010:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|143108|400001679522|6|Não dispõe da informação|0|Masculino|1984|03|02|27|1|10|31|3106200|2|0||||||||||||||30JUL2010:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||0|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|138800|400009428304|3|Parda|0|Masculino|1992|14|02|19|1|10|31|3135209|2|0||||||||||||||23JUL2010:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|12796572|400012643966|0|Não declarado|1|Feminino|1989|02|11|22|1|10|31|3135209|2|0||||||||||||||24FEB2011:00:00:00|0|0|0||1|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|156369|400007964217|6|Não dispõe da informação|1|Feminino|1989|11|07|22|1|10|31|3135209|2|0||||||||||||||20JAN2010:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||1|0|0|0|0|0|1|||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|12943682|400012677165|0|Não declarado|0|Masculino|1991|18|08|20|1|10|||2|0||||||||||||||14FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||0|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|213139|400009238043|1|Branca|0|Masculino|1986|12|04|25|1|10|31|3135209|2|0||||||||||||||16MAR2010:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|253005|400009138441|6|Não dispõe da informação|1|Feminino|1992|20|11|19|1|10|31|3162401|2|0||||||||||||||19JAN2010:00:00:00|1|0|0||3|1|0|0||0|||||||||||||||||||1|0|0|0|0|1|0|0|0|1|0|||1||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|327818|400002143099|3|Parda|1|Feminino|1978|15|01|33|1|10|35|3550308|3|0||||||||||||||01AUG2007:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|376292|400002269039|1|Branca|0|Masculino|1989|20|08|22|1|10|31|3161106|2|0||||||||||||||04AUG2008:00:00:00|0|0|0||2|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|12769221|400012637565|0|Não declarado|1|Feminino|1993|01|04|18|1|10|31|3135209|2|0||||||||||||||14FEB2011:00:00:00|0|0|0||3|0|1|0||0|||||||||||||||||||0|||||||||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|388203|400009318187|3|Parda|1|Feminino|1990|10|10|21|1|10|31|3135209|3|0||||||||||||||19JAN2010:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|388205|400009318183|3|Parda|0|Masculino|1992|27|08|19|1|10|31|3143302|3|0||||||||||||||20JAN2010:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|404223|400002327514|1|Branca|0|Masculino|1982|16|05|29|1|10|31|3135209|6|0||||||||||||||10MAR2009:00:00:00|0|0|0||3|0|0|0||1|||||||||||||||||||0|||||||||||||||1|1|1|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|10691157|400012211409|0|Não declarado|0|Masculino|1980|16|12|31|1|10|31|3170909|2|0||||||||||||||14FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|10704408|400012213308|0|Não declarado|0|Masculino|1993|23|01|18|1|10|31|3143302|2|0||||||||||||||14FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||1|1|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|1029960|400009239979|3|Parda|1|Feminino|1992|18|08|19|1|10|31|3135209|2|0||||||||||||||23MAR2010:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|462730|400002497715|6|Não dispõe da informação|1|Feminino|1988|30|09|23|1|10|31|3135209|2|0||||||||||||||11FEB2008:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|462928|400002534636|1|Branca|1|Feminino|1989|25|11|22|1|10|31|3135209|2|0||||||||||||||11FEB2008:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|479559|400002575677|1|Branca|0|Masculino|1979|13|09|32|1|10|31|3106200|2|0||||||||||||||06AUG2007:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|472063|400009239394|3|Parda|1|Feminino|1989|11|02|22|1|10|31|3135209|2|0||||||||||||||18JAN2010:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|478534|400002568509|2|Preta|1|Feminino|1984|27|03|27|1|10|31|3152204|2|0||||||||||||||09FEB2009:00:00:00|0|0|0||2|1|0|0||0|||||||||||||||||||1|0|1|0|1|0|0|||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|478565|400002574975|3|Parda|1|Feminino|1989|06|09|22|1|10|31|3135209|2|0||||||||||||||09FEB2009:00:00:00|0|0|0||2|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|468902|400002495383|1|Branca|1|Feminino|1990|26|02|21|1|10|31|3135209|2|0||||||||||||||11FEB2008:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|464601|400002498144|3|Parda|0|Masculino|1986|18|08|25|1|10|31|3135209|2|0||||||||||||||04AUG2008:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL|1|Bacharelado|1|Presencial|1|Graduação|11793541|400012389233|0|Não declarado|1|Feminino|1993|13|02|18|1|10|31|3112307|3|0||||||||||||||14FEB2011:00:00:00|0|0|0||2|0|1|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||1|0|0|1|1|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|475259|400002585376|2|Preta|0|Masculino|1989|23|06|22|1|10|31|3135209|2|0||||||||||||||06AUG2007:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|470200|400002497145|1|Branca|0|Masculino|1990|02|04|21|1|10|31|3135209|4|0||||||||||||||11FEB2008:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|464819|400002536773|6|Não dispõe da informação|0|Masculino|1990|01|12|21|1|10|31|3132107|2|0||||||||||||||11FEB2008:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|469208|400002531722|3|Parda|1|Feminino|1986|02|07|25|1|10|31|3135209|2|0||||||||||||||11FEB2008:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||1|0|0|0|0|1|0|||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA|2|Licenciatura|1|Presencial|1|Graduação|472605|400009239798|3|Parda|1|Feminino|1991|14|06|20|1|10|31|3139300|2|0||||||||||||||17MAR2010:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|480168|400002582120|0|Não declarado|0|Masculino|1986|10|10|25|1|10|31|3135209|2|0||||||||||||||01AUG2006:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||2|1|0|0|0|0|2006
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|470439|400002533312|2|Preta|1|Feminino|1990|24|05|21|1|10|31|3135209|2|0||||||||||||||11FEB2008:00:00:00|1|0|0||1|1|0|0||0|||||||||||||||||||0|||||||0|0|0|1||||1|1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|479151|400002588774|1|Branca|0|Masculino|1964|27|09|47|1|10|33|3304557|2|0||||||||||||||06AUG2007:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||0|1|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|474576|400002565892|3|Parda|0|Masculino|1990|20|07|21|1|10|31|3138658|2|0||||||||||||||09FEB2009:00:00:00|1|0|0||2|1|0|0||0|||||||||||||||||||0|||||||0|0|0|1||||1|1|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|475752|400002566697|3|Parda|1|Feminino|1990|05|12|21|1|10|||4|0||||||||||||||09FEB2009:00:00:00|0|0|0||2|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|476869|400002567300|3|Parda|0|Masculino|1983|18|11|28|1|10|31|3135209|2|0||||||||||||||09FEB2009:00:00:00|0|0|0||2|1|0|0||0|||||||||||||||||||0|||||||||||||||0|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|464175|400002536047|3|Parda|0|Masculino|1988|26|08|23|1|10|31|3135209|2|0||||||||||||||11FEB2008:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||1|0|1|0|0|0|0|||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA|1|Bacharelado|1|Presencial|1|Graduação|468570|400002531099|1|Branca|0|Masculino|1978|25|06|33|1|10|31|3135209|2|0||||||||||||||11FEB2008:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|473000|400002583754|3|Parda|0|Masculino|1978|08|09|33|1|10|35|3550308|2|0||||||||||||||06AUG2007:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2007
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS|3|Tecnologico|1|Presencial|1|Graduação|473002|400002583785|0|Não declarado|1|Feminino|1987|14|12|24|1|10|31|3135209|4|0||||||||||||||01AUG2006:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|0|0|0|0|0|2006
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA|2|Licenciatura|1|Presencial|1|Graduação|476905|400002573682|2|Preta|0|Masculino|1969|26|02|42|1|10|31|3168606|2|0||||||||||||||04AUG2008:00:00:00|0|0|0||3|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO|1|Bacharelado|1|Presencial|1|Graduação|478029|400002580504|1|Branca|1|Feminino|1986|11|04|25|1|10|35|3550308|2|0||||||||||||||06AUG2007:00:00:00|0|0|0||1|1|0|0||0|||||||||||||||||||0|||||||||||||||1|1|0|0|0|0|2007
