CO_IES|NO_IES|CO_CATEGORIA_ADMINISTRATIVA|DS_CATEGORIA_ADMINISTRATIVA|CO_ORGANIZACAO_ACADEMICA|DS_ORGANIZACAO_ACADEMICA|CO_CURSO|NO_CURSO|CO_CURSO_POLO|CO_TURNO_ALUNO|DS_TURNO_ALUNO|CO_GRAU_ACADEMICO|DS_GRAU_ACADEMICO|CO_MODALIDADE_ENSINO|DS_MODALIDADE_ENSINO|CO_NIVEL_ACADEMICO|DS_NIVEL_ACADEMICO|CO_ALUNO_CURSO|CO_ALUNO|CO_COR_RACA_ALUNO|DS_COR_RACA_ALUNO|IN_SEXO_ALUNO|DS_SEXO_ALUNO|NU_ANO_ALUNO_NASC|NU_MES_ALUNO_NASC|NU_DIA_ALUNO_NASC|NU_IDADE_ALUNO|CO_NACIONALIDADE_ALUNO|DS_NACIONALIDADE_ALUNO|CO_PAIS_ORIGEM_ALUNO|DS_PAIS_ORIGEM_ALUNO|CO_UF_NASCIMENTO|DS_UF_NASCIMENTO|CO_MUNICIPIO_NASCIMENTO|DS_MUNICIPIO_NASCIMENTO|CO_ALUNO_SITUACAO|DS_ALUNO_SITUACAO|IN_ALUNO_DEF_TGD_SUPER|IN_DEF_AUDITIVA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_DEF_SURDEZ|IN_DEF_SURDOCEGUEIRA|IN_DEF_BAIXA_VISAO|IN_DEF_CEGUEIRA|IN_DEF_SUPERDOTACAO|IN_TGD_AUTISMO_INFANTIL|IN_TGD_SINDROME_ASPERGER|IN_TGD_SINDROME_RETT|IN_TGD_TRANSTOR_DESINTEGRATIVO|DT_INGRESSO_CURSO|IN_RESERVA_VAGAS|IN_FINANC_ESTUDANTIL|IN_ING_VESTIBULAR|IN_ING_ENEM|IN_ING_OUTRO_TIPO_SELECAO|IN_ING_CONVENIO_PECG|IN_ING_OUTRA_FORMA|IN_RESERVA_ETNICO|IN_RESERVA_DEFICIENCIA|IN_RESERVA_ENSINO_PUBLICO|IN_RESERVA_RENDA_FAMILIAR|IN_RESERVA_OUTROS|IN_FIN_REEMB_FIES|IN_FIN_REEMB_ESTADUAL|IN_FIN_REEMB_MUNICIPAL|IN_FIN_REEMB_PROG_IES|IN_FIN_REEMB_ENT_EXTERNA|IN_FIN_REEMB_OUTRA|IN_FIN_NAOREEMB_PROUNI_INTEGR|IN_FIN_NAOREEMB_PROUNI_PARCIAL|IN_FIN_NAOREEMB_ESTADUAL|IN_FIN_NAOREEMB_MUNICIPAL|IN_FIN_NAOREEMB_PROG_IES|IN_FIN_NAOREEMB_ENT_EXTERNA|IN_FIN_NAOREEMB_OUTRA|IN_APOIO_SOCIAL|IN_APOIO_ALIMENTACAO|IN_APOIO_BOLSA_PERMANENCIA|IN_APOIO_BOLSA_TRABALHO|IN_APOIO_MATERIAL_DIDATICO|IN_APOIO_MORADIA|IN_APOIO_TRANSPORTE|IN_ATIVIDADE_EXTRACURRICULAR|IN_COMPL_ESTAGIO|IN_COMPL_EXTENSAO|IN_COMPL_MONITORIA|IN_COMPL_PESQUISA|IN_BOLSA_ESTAGIO|IN_BOLSA_EXTENSAO|IN_BOLSA_MONITORIA|IN_BOLSA_PESQUISA|TP_PROCEDE_EDUC_PUBLICA|NU_SEMESTRE_CONCLUSAO|IN_ALUNO_PARFOR|IN_MATRICULA|IN_CONCLUINTE|IN_INGRESSO_TOTAL|IN_INGRESSO_PROCESSO_SELETIVO|IN_INGRESSO_OUTRAS_FORMAS|ANO_INGRESSO
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|443230|400003479069|4|Amarela|1|Feminino|1988|02|22|24|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||11FEB2008:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1||0|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||2|Vespertino|3|Tecnologico|1|Presencial|1|Graduação|449530|400003525280|3|Parda|1|Feminino|1990|01|21|22|1|Brasileira|10|Brasil|31|MINAS GERAIS|3132107|Itacarambi|4|Desvinculado do curso|0||||||||||||||09FEB2009:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1|||0|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||2|Vespertino|3|Tecnologico|1|Presencial|1|Graduação|456630|400003525599|1|Branca|0|Masculino|1990|12|20|22|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||09FEB2009:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1|||1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||1|Matutino|1|Bacharelado|1|Presencial|1|Graduação|530565|400009268482|2|Preta|1|Feminino|1984|10|29|28|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|4|Desvinculado do curso|0||||||||||||||03FEB2010:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1|||0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|851357|400003471872|6|Não dispõe da informação|1|Feminino|1979|11|19|33|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|6|Formado|0||||||||||||||11FEB2008:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1|2|0|1|1|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||4|Integral|1|Bacharelado|1|Presencial|1|Graduação|10581803|400014232104|2|Preta|0|Masculino|1993|01|12|19|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135100|Janaúba|2|Cursando|0||||||||||||||26MAR2012:00:00:00|0||0|1|0||0|||||||||||||||||||1|1|0|0|0|0|0|0|||||||||1|||1|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||4|Integral|3|Tecnologico|1|Presencial|1|Graduação|15415930|400014936934|6|Não dispõe da informação|0|Masculino|1991|10|27|21|1|Brasileira|10|Brasil|35|SÃO PAULO|3547809|Santo André|4|Desvinculado do curso|0||||||||||||||19JAN2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1|||0|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO||3|Noturno|1|Bacharelado|1|Presencial|1|Graduação|414733|400001659891|6|Não dispõe da informação|0|Masculino|1983|08|08|29|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||09FEB2009:00:00:00|0||0|0|1||0|||||||||||||||||||0|||||||0|||||||||1|||1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA||1|Matutino|2|Licenciatura|1|Presencial|1|Graduação|447680|400003481242|3|Parda|0|Masculino|1958|09|30|54|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||04AUG2008:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1||0|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|CIÊNCIAS BIOLÓGICAS||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|2211441|400012257320|0|Não declarado|1|Feminino|1994|03|27|18|1|Brasileira|10|Brasil|31|MINAS GERAIS|3132107|Itacarambi|2|Cursando|0||||||||||||||24FEB2011:00:00:00|0||0|1|0||0|||||||||||||||||||1|0|0|0|0|0|1|1|0|1|0|0||1|||1||0|1|0|0|0|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|CIÊNCIAS BIOLÓGICAS||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|3267160|400012282153|0|Não declarado|1|Feminino|1980|10|11|32|1|Brasileira|10|Brasil|31|MINAS GERAIS|3143302|Montes Claros|2|Cursando|0||||||||||||||27JAN2011:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||1|0|1|0|1||1||1|1||0|1|0|0|0|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA||2|Vespertino|2|Licenciatura|1|Presencial|1|Graduação|4082807|400012253258|0|Não declarado|1|Feminino|1993|05|05|19|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||03MAR2011:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1||0|1|0|0|0|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||2|Vespertino|3|Tecnologico|1|Presencial|1|Graduação|14656|400009433110|6|Não dispõe da informação|1|Feminino|1992|09|27|20|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135100|Janaúba|4|Desvinculado do curso|0||||||||||||||20AUG2010:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||0|||0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||2|Vespertino|3|Tecnologico|1|Presencial|1|Graduação|60679|400009438354|6|Não dispõe da informação|0|Masculino|1982|01|19|30|1|Brasileira|10|Brasil|31|MINAS GERAIS|3151206|Pirapora|2|Cursando|0||||||||||||||24AUG2010:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1|||1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||1|Matutino|3|Tecnologico|1|Presencial|1|Graduação|62909|400009260151|6|Não dispõe da informação|1|Feminino|1992|08|09|20|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135100|Janaúba|2|Cursando|0||||||||||||||23FEB2010:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||0|||1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||1|Matutino|1|Bacharelado|1|Presencial|1|Graduação|253731|400002558209|3|Parda|0|Masculino|1988|09|13|24|1|Brasileira|10|Brasil|31|MINAS GERAIS|3162401|São João da Ponte|7|Falecido|0||||||||||||||11FEB2008:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1|||0|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|442503|400003476658|2|Preta|1|Feminino|1987|07|29|25|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||03AUG2009:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1||0|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||2|Vespertino|1|Bacharelado|1|Presencial|1|Graduação|872743|400002577918|3|Parda|0|Masculino|1987|08|22|25|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||09FEB2009:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1|||1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||1|Matutino|1|Bacharelado|1|Presencial|1|Graduação|888742|400005625124|6|Não dispõe da informação|0|Masculino|1986|04|16|26|1|Brasileira|10|Brasil|31|MINAS GERAIS|3170800|Várzea da Palma|2|Cursando|0||||||||||||||20JAN2011:00:00:00|0||0|0|0||1|||||||||||||||||||1|0|0|0|0|1|0|1|0|0|0|1||||1|1|||1|0|0|0|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102801|CIÊNCIAS BIOLÓGICAS||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|2412822|400012281892|0|Não declarado|1|Feminino|1993|09|15|19|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||24FEB2011:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1||0|1|0|0|0|0|2011
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|17059524|400002498144|3|Parda|0|Masculino|1986|08|18|26|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||26MAR2012:00:00:00|0||0|0|0||1|||||||||||||||||||0|||||||0|||||||||1||0|1|0|1|0|1|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|251736|400002498144|3|Parda|0|Masculino|1986|08|18|26|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|5|Transferido para outro curso da mesma IES|0||||||||||||||04AUG2008:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1||0|0|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||2|Vespertino|3|Tecnologico|1|Presencial|1|Graduação|454993|400003521943|3|Parda|0|Masculino|1988|12|28|24|1|Brasileira|10|Brasil|31|MINAS GERAIS|3108602|Brasília de Minas|4|Desvinculado do curso|0||||||||||||||09FEB2009:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1|||0|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|281598|400003283880|1|Branca|0|Masculino|1989|04|07|23|1|Brasileira|10|Brasil|35|SÃO PAULO|3550308|São Paulo|2|Cursando|0||||||||||||||09JUL2010:00:00:00|0||0|0|0||1|||||||||||||||||||1|0|0|0|0|1|0|0|||||||||1||0|1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|112692|FÍSICA||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|513139|400009183345|0|Não declarado|0|Masculino|1991|06|28|21|1|Brasileira|10|Brasil|31|MINAS GERAIS|3157005|Salinas|4|Desvinculado do curso|0||||||||||||||22MAR2010:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1||0|0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||2|Vespertino|3|Tecnologico|1|Presencial|1|Graduação|56013|400009433596|6|Não dispõe da informação|1|Feminino|1989|05|31|23|1|Brasileira|10|Brasil|29|BAHIA|2911709|Guanambi|2|Cursando|0||||||||||||||05AUG2010:00:00:00|0||0|1|0||0|||||||||||||||||||1|0|1|0|0|0|0|0|||||||||1|||1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|443111|400003473761|3|Parda|0|Masculino|1987|01|25|25|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||11FEB2008:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||1|0|1|0|0||1|||1||0|1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||2|Vespertino|3|Tecnologico|1|Presencial|1|Graduação|64835|400009435561|6|Não dispõe da informação|0|Masculino|1991|10|12|21|1|Brasileira|10|Brasil|31|MINAS GERAIS|3158508|Santana de Pirapama|3|Matrícula trancada|0||||||||||||||06AUG2010:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1|||0|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||2|Vespertino|3|Tecnologico|1|Presencial|1|Graduação|452378|400003522152|3|Parda|1|Feminino|1991|12|26|21|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||09FEB2009:00:00:00|0||1|0|0||0|||||||||||||||||||1|0|0|0|0|0|1|0|||||||||1|||1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||1|Matutino|3|Tecnologico|1|Presencial|1|Graduação|16423|400009345504|3|Parda|0|Masculino|1992|02|26|20|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||21JAN2010:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1|||1|0|0|0|0|2010
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||1|Matutino|1|Bacharelado|1|Presencial|1|Graduação|389459|400003237079|1|Branca|0|Masculino|1988|04|16|24|1|Brasileira|10|Brasil|31|MINAS GERAIS|3152204|Porteirinha|2|Cursando|0||||||||||||||27JUL2009:00:00:00|0||0|0|0||1|||||||||||||||||||0|||||||0|||||||||1|||1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||2|Vespertino|1|Bacharelado|1|Presencial|1|Graduação|391136|400003237362|3|Parda|1|Feminino|1991|02|08|21|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||09FEB2009:00:00:00|0||1|0|0||0|||||||||||||||||||1|1|0|0|0|0|0|0|||||||||1|||1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO||1|Matutino|1|Bacharelado|1|Presencial|1|Graduação|452912|400003505697|1|Branca|1|Feminino|1986|04|30|26|1|Brasileira|10|Brasil|31|MINAS GERAIS|3148707|Pedra Azul|2|Cursando|0||||||||||||||04AUG2008:00:00:00|0||1|0|0||0|||||||||||||||||||1|0|1|0|0|0|0|0|||||||||1|||1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|99503|MATEMÁTICA||3|Noturno|2|Licenciatura|1|Presencial|1|Graduação|537208|400003972345|3|Parda|1|Feminino|1986|05|10|26|1|Brasileira|10|Brasil|31|MINAS GERAIS|3170909|Varzelândia|2|Cursando|0||||||||||||||03AUG2009:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||1|0|1|0|0||1|||1||0|1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||4|Integral|3|Tecnologico|1|Presencial|1|Graduação|14387631|400001528719|3|Parda|0|Masculino|1987|04|08|25|1|Brasileira|10|Brasil|||||4|Desvinculado do curso|0||||||||||||||19JAN2012:00:00:00|0||0|1|0||0|||||||||||||||||||0|||||||0|||||||||1|||0|0|1|1|0|2012
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107476|AGRONOMIA||1|Matutino|1|Bacharelado|1|Presencial|1|Graduação|245362|400002497715|6|Não dispõe da informação|1|Feminino|1988|09|30|24|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||11FEB2008:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1|||1|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO||3|Noturno|1|Bacharelado|1|Presencial|1|Graduação|448601|400003524891|1|Branca|1|Feminino|1987|05|04|25|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|2|Cursando|0||||||||||||||09FEB2009:00:00:00|0||1|0|0||0|||||||||||||||||||1|0|0|0|0|0|1|0|||||||||1|||1|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|107474|ADMINISTRAÇÃO||3|Noturno|1|Bacharelado|1|Presencial|1|Graduação|440237|400003471199|6|Não dispõe da informação|1|Feminino|1990|04|20|22|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|6|Formado|0||||||||||||||11FEB2008:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1|1||1|1|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||2|Vespertino|3|Tecnologico|1|Presencial|1|Graduação|455415|400003530285|3|Parda|0|Masculino|1987|08|31|25|1|Brasileira|10|Brasil|31|MINAS GERAIS|3142700|Montalvânia|4|Desvinculado do curso|0||||||||||||||09FEB2009:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1|||0|0|0|0|0|2009
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|96981|ANÁLISE E DESENVOLVIMENTO DE SISTEMAS||2|Vespertino|3|Tecnologico|1|Presencial|1|Graduação|541221|400012580317|0|Não declarado|0|Masculino|1990|02|26|22|1|Brasileira|10|Brasil|31|MINAS GERAIS|3135209|Januária|4|Desvinculado do curso|0||||||||||||||16JAN2008:00:00:00|0||1|0|0||0|||||||||||||||||||0|||||||0|||||||||1|||0|0|0|0|0|2008
3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|Pública Federal|4|Instituto Federal de Educação, Ciência e Tecnologia|1102802|ENGENHARIA AGRÍCOLA E AMBIENTAL||1|Matutino|1|Bacharelado|1|Presencial|1|Graduação|3230200|400012601407|0|Não declarado|1|Feminino|1983|04|03|29|1|Brasileira|10|Brasil|||||3|Matrícula trancada|0||||||||||||||22FEB2010:00:00:00|0||0|0|1||0|||||||||||||||||||0|||||||0|||||||||1|||0|0|0|0|0|2010
